,nums,labels
0,firehundrede og enogtredive; femhundrede og treogfyrre,1
44143,femhundrede og enogtyve; tohundrede og niogtreds,0
44144,firehundrede og et; trehundrede og treoghalvtreds,0
44145,sekshundrede og femogfyrre; tohundrede og fireoghalvtreds,0
44146,nihundrede og ti; tohundrede og fireogfirs,0
44147,tohundrede og otteoghalvtreds; fjorten,0
44148,tredive; ethundrede og toogfyrre,1
44149,ethundrede og tooghalvfjerds; femhundrede og treogtredive,1
44150,firehundrede og syvogtreds; femhundrede og fireogtreds,1
44151,ethundrede og ti; nihundrede og halvfjerds,1
44152,nihundrede og enogfyrre; firehundrede og femogtredive,0
44153,ottehundrede og nioghalvfjerds; tohundrede og tolv,0
44154,firehundrede og femten; ottehundrede og et,1
44155,ethundrede og tooghalvfjerds; tohundrede og otteoghalvfems,1
44156,firehundrede og otteogtreds; tohundrede og tolv,0
44157,nihundrede og treogtreds; treogfyrre,0
44158,syvhundrede og seksogtyve; ethundrede og ti,0
44159,firehundrede og treoghalvtreds; ethundrede og seksoghalvtreds,0
44160,ethundrede og to; tohundrede og treoghalvtreds,1
44161,syvhundrede og syvoghalvfems; syvhundrede og halvfjerds,0
44162,sekshundrede og seksoghalvfems; firehundrede og seksogfyrre,0
44163,otteogtreds; ottehundrede og femten,1
44164,treogtyve; sekshundrede og seks,1
44165,ottehundrede og fire; firehundrede og femogtredive,0
44166,trehundrede og enogtyve; syvhundrede og seksten,1
44167,femhundrede og treogfyrre; nihundrede og niogfyrre,1
44168,firehundrede og otteoghalvfjerds; firehundrede og niogfirs,1
44169,ethundrede og tooghalvfjerds; fire,0
44170,nihundrede og femoghalvtreds; sekshundrede og syvoghalvtreds,0
44171,sekshundrede og ni; ottehundrede og nioghalvfems,1
44172,femhundrede og tretten; firehundrede og atten,0
44173,nihundrede og fireoghalvtreds; tohundrede og tredive,0
44174,ottehundrede og syvoghalvtreds; femhundrede og femoghalvfems,0
44175,tohundrede og seksogfirs; femhundrede og enogtyve,1
44176,niogtreds; ethundrede og toogtreds,1
44177,tohundrede og treogtyve; tohundrede og fireogtredive,1
44178,nihundrede og nioghalvfjerds; tohundrede og treogtreds,0
44179,syvhundrede og seksogtreds; syvhundrede og otteoghalvtreds,0
44180,toogtredive; firehundrede og ni,1
44181,syvoghalvtreds; syvogfyrre,0
44182,tohundrede og fireoghalvfems; nitten,0
44183,nihundrede og syvoghalvfems; ti,0
44184,nihundrede og femoghalvfems; ottehundrede og to,0
44185,nihundrede og elleve; ethundrede og syvogtyve,0
44186,trehundrede og otteoghalvtreds; syvhundrede og niogfyrre,1
44187,syvhundrede og treogtredive; tohundrede og treogtyve,0
44188,firehundrede og syvoghalvfjerds; firehundrede og seksoghalvtreds,0
44189,syvhundrede og halvfjerds; firehundrede og syv,0
44190,trehundrede og otteogfyrre; trehundrede og nitten,0
44191,nihundrede og enoghalvfems; ottehundrede og femoghalvfjerds,0
44192,femhundrede og treogfyrre; syvhundrede og enogfirs,1
44193,syvhundrede og femogtreds; trehundrede,0
44194,syvhundrede og syvogfyrre; tohundrede og enogtreds,0
44195,trehundrede og treogtyve; firehundrede og niogfirs,1
44196,femhundrede og ni; nihundrede og treogtredive,1
44197,seksten; syvhundrede og tredive,1
44198,ottehundrede og halvtreds; femhundrede og femogtyve,0
44199,trehundrede og nioghalvfems; sekshundrede og enoghalvtreds,1
44200,ethundrede og tooghalvtreds; firehundrede og femogtyve,1
44201,tohundrede og tooghalvfems; femhundrede og fireoghalvfjerds,1
44202,sekshundrede og tooghalvfems; syvhundrede og nioghalvfems,1
44203,firehundrede og seksogtyve; ethundrede og otteogtyve,0
44204,tohundrede og niogtyve; femhundrede og treogtyve,1
44205,tre; tohundrede og syvogtyve,1
44206,tohundrede og treogtredive; tohundrede og treogtyve,0
44207,femhundrede og halvtreds; ottehundrede og enogtreds,1
44208,syvoghalvtreds; firehundrede og enoghalvfjerds,1
44209,ottehundrede og tooghalvtreds; firehundrede og treogtyve,0
44210,firehundrede og atten; syvhundrede og seksoghalvfems,1
44211,ottehundrede og syvogfirs; tohundrede og fyrre,0
44212,ethundrede og syvogfirs; firehundrede og femoghalvfjerds,1
44213,femhundrede og otteoghalvfjerds; halvfems,0
44214,trehundrede og nioghalvfems; seksoghalvfems,0
44215,firehundrede og treogfirs; seks,0
44216,nihundrede og treogfyrre; atten,0
44217,firehundrede og elleve; sekshundrede og seksogtyve,1
44218,halvfems; tohundrede og femoghalvfjerds,1
44219,syvhundrede og femogtyve; ottehundrede og syvogfyrre,1
44220,ottehundrede og fjorten; trehundrede og enogtyve,0
44221,femhundrede og seksoghalvfjerds; syvhundrede og fireoghalvtreds,1
44222,trehundrede og femogtredive; trehundrede og treogfyrre,1
44223,sekshundrede og femoghalvfems; firehundrede og halvfems,0
44224,nihundrede og seks; sekshundrede og toogfirs,0
44225,nihundrede og treogtredive; nihundrede og syvoghalvfjerds,1
44226,femhundrede og toogfyrre; nihundrede og fireoghalvfjerds,1
44227,sekshundrede og otteogfirs; syvhundrede og fireoghalvfems,1
44228,tohundrede og fireogfyrre; ottehundrede og toogtredive,1
44229,trehundrede og elleve; trehundrede og otteogtreds,1
44230,firehundrede og seksoghalvtreds; syvhundrede og otte,1
44231,tohundrede og tooghalvtreds; syvhundrede og fyrre,1
44232,nihundrede og tyve; femhundrede og ti,0
44233,niogtyve; femhundrede og seksogfyrre,1
44234,ottehundrede og enoghalvfjerds; syvhundrede og syvoghalvtreds,0
44235,trehundrede og firs; syvhundrede og otteoghalvfjerds,1
44236,sekshundrede og femoghalvfems; otteoghalvtreds,0
44237,ottehundrede og treogtredive; nitten,0
44238,trehundrede og toogfirs; firehundrede og toogfyrre,1
44239,firehundrede og seksogtyve; tohundrede og niogfyrre,0
44240,tohundrede og fire; syvhundrede og treogfyrre,1
44241,ethundrede og niogtreds; femhundrede og treogtyve,1
44242,ethundrede og seksogfirs; tohundrede og fireoghalvfjerds,1
44243,ottehundrede og tolv; nihundrede og enoghalvtreds,1
44244,sekshundrede og syvogfyrre; ottehundrede og enogtyve,1
44245,ethundrede og tooghalvfems; sekshundrede og treds,1
44246,sekshundrede og syvogtreds; syvhundrede og treogtyve,1
44247,ottehundrede og elleve; femhundrede og femoghalvtreds,0
44248,treogtreds; sekshundrede og treoghalvfjerds,1
44249,trehundrede og fireogfyrre; femhundrede og tretten,1
44250,trehundrede og halvfjerds; ottehundrede og nioghalvfems,1
44251,femhundrede og enoghalvfems; firehundrede og femoghalvfjerds,0
44252,trehundrede og seksoghalvfems; tohundrede og fireogtyve,0
44253,trehundrede og enogfirs; firehundrede og syvogtredive,1
44254,ottehundrede og treogfyrre; tohundrede og ni,0
44255,ethundrede og seksogtredive; ottehundrede og fireoghalvfems,1
44256,femhundrede og enogtreds; femhundrede og otteogtreds,1
44257,firehundrede og otteogfirs; sekshundrede og tooghalvtreds,1
44258,sekshundrede og tredive; tohundrede og femogtyve,0
44259,ethundrede og otteoghalvfems; nihundrede og firs,1
44260,sytten; fireogfyrre,1
44261,ethundrede og toogtredive; firehundrede og nioghalvfems,1
44262,nihundrede og toogfirs; sekshundrede og seksogfirs,0
44263,syvhundrede og fireogfyrre; ottehundrede og femoghalvfems,1
44264,tohundrede og treoghalvfjerds; syvhundrede og niogtyve,1
44265,ottehundrede og enoghalvfjerds; ethundrede og fyrre,0
44266,tohundrede og otte; nihundrede og otteogfirs,1
44267,syvhundrede; firehundrede og niogfyrre,0
44268,nihundrede og treogtyve; sekshundrede og syvogfirs,0
44269,femhundrede og halvfjerds; firehundrede og enogfyrre,0
44270,syvhundrede og femoghalvfems; ottehundrede og otte,1
44271,nihundrede og seksogtyve; firehundrede og syvogfyrre,0
44272,trehundrede og otteoghalvtreds; firehundrede og fem,1
44273,nihundrede og tooghalvtreds; ottehundrede og otteoghalvtreds,0
44274,nihundrede og tolv; femhundrede og femoghalvfjerds,0
44275,syvhundrede og enoghalvtreds; firehundrede og niogfirs,0
44276,fire; firehundrede og femogtyve,1
44277,sekshundrede og to; sekshundrede og fireogtyve,1
44278,ettusind; femoghalvfjerds,0
44279,elleve; femhundrede og fire,1
44280,nihundrede og tretten; syvhundrede og niogtreds,0
44281,ottehundrede og enogfirs; trehundrede og femogfyrre,0
44282,nihundrede og niogtyve; femhundrede og sytten,0
44283,tohundrede og toogtredive; sekshundrede og seksogtredive,1
44284,syvhundrede og seksoghalvtreds; ottehundrede og toogfyrre,1
44285,tohundrede og otteoghalvfems; ottehundrede og to,1
44286,ethundrede og fireogtreds; ethundrede og et,0
44287,femhundrede og treogfyrre; trehundrede og syvogtyve,0
44288,femhundrede og sytten; syvhundrede og fireogtreds,1
44289,nihundrede og seksogtyve; tohundrede og firs,0
44290,ethundrede og fireogfirs; niogfirs,0
44291,firehundrede og fireogfyrre; trehundrede og femogtreds,0
44292,firehundrede og tretten; sekshundrede og syvoghalvfjerds,1
44293,firehundrede og tooghalvfems; ethundrede og halvtreds,0
44294,firehundrede og fire; syvhundrede og treogfirs,1
44295,syvhundrede og syvogtredive; ethundrede og syvogtyve,0
44296,tohundrede og femten; nihundrede og toogfirs,1
44297,fem; nihundrede og otteogtreds,1
44298,ethundrede og treogtredive; ottehundrede og halvtreds,1
44299,syvhundrede og toogtreds; tohundrede og halvfems,0
44300,ottehundrede og niogtyve; firehundrede og femten,0
44301,sekshundrede og femoghalvfems; femten,0
44302,sekshundrede og treogfirs; sekshundrede og tretten,0
44303,tohundrede og treogtredive; firehundrede og fireoghalvtreds,1
44304,syvogfirs; femhundrede og femogtredive,1
44305,trehundrede og niogtredive; trehundrede og enoghalvfems,1
44306,firehundrede og syvogfirs; syvhundrede og enogfyrre,1
44307,firehundrede og nitten; trehundrede og seksogtreds,0
44308,firehundrede og otteoghalvtreds; firehundrede og niogfyrre,0
44309,nihundrede og firs; sekshundrede og syvogtyve,0
44310,ottehundrede og fireogfirs; ethundrede og treds,0
44311,trehundrede og femogtyve; tohundrede og enoghalvfems,0
44312,syvhundrede og seksoghalvtreds; tohundrede og otte,0
44313,femhundrede og enogfyrre; ethundrede og fireogtredive,0
44314,trehundrede og tolv; trehundrede og otteogtyve,1
44315,femhundrede og fireogtyve; trehundrede og femogfirs,0
44316,nihundrede og fireogtreds; tohundrede og seksogtyve,0
44317,tohundrede og fireogtreds; trehundrede og toogtreds,1
44318,syvogfyrre; firehundrede og fireoghalvtreds,1
44319,seksogtreds; femhundrede og femogfirs,1
44320,ottehundrede og elleve; ottehundrede og toogtreds,1
44321,femhundrede og toogtyve; sekshundrede og seksogfirs,1
44322,trehundrede og to; tohundrede og otteoghalvfjerds,0
44323,tohundrede og fireogfirs; ethundrede og nioghalvfjerds,0
44324,firehundrede og toogfirs; ethundrede og otte,0
44325,tohundrede og sytten; ottehundrede og enogfyrre,1
44326,nihundrede og fjorten; nihundrede og syvogfyrre,1
44327,tohundrede og tyve; trehundrede og enogfyrre,1
44328,syvhundrede og enogtredive; ethundrede og femogtredive,0
44329,sekshundrede og nioghalvtreds; femhundrede og halvtreds,0
44330,ethundrede og atten; syvhundrede og otteogtredive,1
44331,firehundrede og to; ottehundrede og otteoghalvfjerds,1
44332,trehundrede og ni; enogfirs,0
44333,tohundrede og femogfyrre; trehundrede og femogfyrre,1
44334,syvhundrede og toogfirs; ethundrede og femten,0
44335,nihundrede og halvfjerds; ethundrede og enoghalvfems,0
44336,sekshundrede og enogfyrre; firehundrede og sytten,0
44337,nihundrede og halvtreds; ottehundrede og syv,0
44338,ottehundrede og tolv; syvhundrede og toogfyrre,0
44339,nihundrede og fem; sekshundrede og fireoghalvfjerds,0
44340,sekshundrede og femoghalvfjerds; femoghalvfems,0
44341,syvhundrede og tre; firehundrede og femogfirs,0
44342,nihundrede og femogfirs; firehundrede,0
44343,firehundrede og niogtredive; sekshundrede og atten,1
44344,nihundrede og toogtreds; ethundrede og tre,0
44345,nihundrede og niogtredive; trehundrede og fire,0
44346,femhundrede og otteogtreds; trehundrede og seks,0
44347,femhundrede og treogfirs; nihundrede og toogfyrre,1
44348,femoghalvfjerds; trehundrede og enoghalvfems,1
44349,syvhundrede og enogfirs; ottehundrede og treoghalvfjerds,1
44350,ottehundrede og atten; trehundrede og ti,0
44351,firehundrede og tolv; ottehundrede og enogtreds,1
44352,trehundrede og seksoghalvfems; femhundrede og seksoghalvtreds,1
44353,trehundrede og tre; firehundrede og enoghalvfjerds,1
44354,trehundrede og ti; syvhundrede og enogfirs,1
44355,ethundrede og enogtreds; ethundrede og enoghalvtreds,0
44356,sekshundrede og enogtredive; firehundrede og enoghalvfems,0
44357,sekshundrede og treogfyrre; femhundrede og seksten,0
44358,nihundrede og femogtyve; ethundrede og enogfirs,0
44359,halvfjerds; firehundrede og fireogfirs,1
44360,sekshundrede og treogtreds; nihundrede og treoghalvtreds,1
44361,tohundrede og treogtredive; ottehundrede og seks,1
44362,syvoghalvfems; tohundrede og halvtreds,1
44363,sekshundrede og treoghalvtreds; firehundrede og treoghalvfems,0
44364,tohundrede og fireogfirs; treoghalvfjerds,0
44365,fjorten; ottehundrede og toogtyve,1
44366,ottehundrede og syvoghalvfems; sekshundrede og syvogtyve,0
44367,sekshundrede og fireogtreds; ethundrede og tyve,0
44368,sekshundrede og tredive; nihundrede og fire,1
44369,nihundrede og treogtredive; syvhundrede og seksogtredive,0
44370,ottehundrede og fireoghalvfems; tohundrede og toogfirs,0
44371,tohundrede og tre; seksten,0
44372,femhundrede og treds; sekshundrede og enoghalvfems,1
44373,tohundrede og femten; fireoghalvtreds,0
44374,sekshundrede og tretten; femhundrede og firs,0
44375,nihundrede og syvogtredive; tohundrede og treds,0
44376,ethundrede og fireoghalvtreds; tohundrede og treoghalvfjerds,1
44377,trehundrede og nioghalvfjerds; femhundrede og syv,1
44378,nihundrede og tooghalvtreds; tohundrede og enogfyrre,0
44379,femhundrede og fem; sekshundrede og tooghalvtreds,1
44380,femhundrede og enogfirs; femhundrede og femogfyrre,0
44381,syvhundrede og et; syvhundrede og treogfyrre,1
44382,ethundrede og seksoghalvfems; sekshundrede og syvogtredive,1
44383,nihundrede og halvfjerds; nihundrede og nioghalvtreds,0
44384,trehundrede og treogfirs; ethundrede og toogfyrre,0
44385,ethundrede og tooghalvfems; ethundrede og fireoghalvtreds,0
44386,femhundrede og otteogfirs; tredive,0
44387,femhundrede og ni; femhundrede og otteogtredive,1
44388,ottehundrede og niogfyrre; ethundrede og syvoghalvfems,0
44389,ottehundrede og syvoghalvfjerds; sekshundrede og halvtreds,0
44390,ethundrede og toogfirs; tohundrede og femoghalvfjerds,1
44391,sekshundrede og niogfirs; nihundrede og treogtredive,1
44392,nihundrede og nitten; femhundrede og femogfyrre,0
44393,trehundrede og tooghalvfems; nihundrede og tolv,1
44394,ethundrede og tredive; syvhundrede og tredive,1
44395,tohundrede og elleve; trehundrede og femoghalvfems,1
44396,trehundrede og syvogtyve; syvhundrede og treds,1
44397,fireogtredive; seksogtyve,0
44398,tohundrede og fireoghalvtreds; firehundrede og halvfjerds,1
44399,sekshundrede og syv; otte,0
44400,fireogtyve; ni,0
44401,seksogtredive; nihundrede og treogtredive,1
44402,syvhundrede og nitten; firehundrede og fireoghalvfjerds,0
44403,seksogtyve; tohundrede og treds,1
44404,femhundrede og enoghalvfems; femhundrede og halvfjerds,0
44405,sekshundrede og otteogtyve; ethundrede og syvoghalvtreds,0
44406,sekshundrede og femogfyrre; nihundrede og femoghalvfems,1
44407,firehundrede og ti; ethundrede og fireogtreds,0
44408,sekshundrede og tre; firehundrede og femten,0
44409,ethundrede og atten; nioghalvtreds,0
44410,sekshundrede og syvoghalvfems; trehundrede og seksoghalvfjerds,0
44411,syvhundrede og ti; syvhundrede og femoghalvfjerds,1
44412,syvhundrede og niogfyrre; fireoghalvfjerds,0
44413,sekshundrede og treogtreds; ottehundrede og niogtyve,1
44414,trehundrede og syvogfirs; firehundrede og syvogfirs,1
44415,firehundrede og fireogfirs; syvhundrede og otteoghalvfjerds,1
44416,ethundrede og treogfyrre; syvhundrede og fireoghalvfems,1
44417,ottehundrede og nioghalvtreds; ethundrede og treogfirs,0
44418,trehundrede og enoghalvfjerds; tohundrede og fireogfyrre,0
44419,nihundrede og syvogtredive; firehundrede og sytten,0
44420,ethundrede og otteogtyve; syvhundrede og tre,1
44421,syvhundrede og femogtyve; femhundrede og treogfirs,0
44422,femhundrede og nitten; syvogtredive,0
44423,seksogtyve; sekshundrede og femoghalvfjerds,1
44424,tohundrede og enoghalvfjerds; otteogtreds,0
44425,trehundrede og tretten; tohundrede og treogtreds,0
44426,nihundrede og enoghalvfems; trehundrede og ti,0
44427,trehundrede og seksogtyve; ethundrede og syvogtreds,0
44428,ottehundrede og syvogfirs; syvhundrede og tooghalvfems,0
44429,nihundrede; firehundrede og femoghalvfems,0
44430,sekshundrede og niogfirs; nihundrede og enogtreds,1
44431,femhundrede og otteogtyve; syvhundrede og treoghalvtreds,1
44432,trehundrede og seksoghalvfems; ethundrede og nitten,0
44433,femhundrede og treogfyrre; tohundrede og fireogtredive,0
44434,ethundrede og femogtyve; nioghalvtreds,0
44435,ethundrede og halvfems; sekshundrede og seksogtyve,1
44436,firehundrede og tooghalvtreds; syvhundrede og femogfirs,1
44437,tohundrede og treogfirs; nihundrede og niogfirs,1
44438,firehundrede og femogtyve; trehundrede og syvogtreds,0
44439,firehundrede og tre; trehundrede og treoghalvfems,0
44440,ethundrede og tyve; otteogtreds,0
44441,trehundrede og femogtreds; ottehundrede og syvogtreds,1
44442,syvhundrede og ni; sekshundrede og treoghalvfjerds,0
44443,nihundrede og elleve; syvhundrede og syvogfirs,0
44444,ti; femhundrede og femogfirs,1
44445,firehundrede og seksten; nihundrede og seksoghalvtreds,1
44446,tohundrede og toogfirs; sekshundrede og enoghalvtreds,1
44447,femhundrede og syvogfyrre; femhundrede og otteoghalvfems,1
44448,tohundrede og enogtredive; ethundrede og otteogtredive,0
44449,tohundrede og syvogtyve; tohundrede og treogfyrre,1
44450,nihundrede og syvogtreds; tohundrede og enogtredive,0
44451,tohundrede og enoghalvtreds; trehundrede og otte,1
44452,sekshundrede og toogfyrre; ottehundrede og syvoghalvtreds,1
44453,syvogfirs; nihundrede og treogfyrre,1
44454,femhundrede og niogfirs; femhundrede og enogfirs,0
44455,firehundrede og tretten; syvhundrede og syvoghalvfems,1
44456,firehundrede og seks; tohundrede og otteoghalvfems,0
44457,tohundrede og enoghalvfjerds; sekshundrede og tyve,1
