,nums,labels
0,百六十九; 四百五十九,1
42081,九百五十三; 六百五十一,0
42082,七百七十四; 七百五十二,0
42083,二百七十七; 七百十六,1
42084,百三十一; 百九十五,1
42085,六百六十六; 三百二十六,0
42086,三百二十三; 六百三十二,1
42087,五百六十四; 七百二十三,1
42088,五百九十一; 四百七十三,0
42089,九百八十九; 百十六,0
42090,七百三十四; 九百九十六,1
42091,七百十五; 二百六十二,0
42092,五百三十五; 三十,0
42093,百六十七; 四百五十二,1
42094,七百十一; 二百五十三,0
42095,百三十九; 百二十四,0
42096,百三十; 四百五十七,1
42097,三百八十三; 七百五十六,1
42098,八百四十三; 三百五十八,0
42099,七百三十; 二百十一,0
42100,二百十八; 六百五十三,1
42101,九百五十一; 七百六十,0
42102,四百九十七; 四百二十八,0
42103,百九十二; 七百十八,1
42104,百七十二; 五十一,0
42105,三百九十四; 九百二十四,1
42106,八百九十六; 六百三十二,0
42107,四百四十八; 百九十一,0
42108,五百七十八; 九百七十,1
42109,四百六十九; 九百五十九,1
42110,六百八十三; 六百六,0
42111,四百九; 九百四十七,1
42112,七百六; 九百十六,1
42113,五百八十七; 五百三十二,0
42114,三百三十六; 六百三十七,1
42115,二百三十七; 六百六十四,1
42116,百三十八; 百八十七,1
42117,九百九十三; 三百十五,0
42118,二百八十九; 四百五十二,1
42119,五百七十六; 七十八,0
42120,六十六; 二百八十,1
42121,七百八; 百六十七,0
42122,六百十四; 四百四十,0
42123,百七十六; 百十七,0
42124,六百四十八; 七百四十六,1
42125,五百五十五; 二百十二,0
42126,八百五十三; 六百,0
42127,九百三十五; 七百,0
42128,三百四十三; 二百四十七,0
42129,七百九十六; 九百四,1
42130,四百六十五; 百五十九,0
42131,七百八十六; 三百九十,0
42132,四百八; 七百七十二,1
42133,六百一; 三百二十九,0
42134,三百九; 三百六十,1
42135,六百四; 百三十五,0
42136,六百九十七; 五百七十,0
42137,六百十; 七百九十,1
42138,九百二十六; 五十七,0
42139,二百八十四; 七百十八,1
42140,五百二; 三百九,0
42141,四百八十四; 五百三十四,1
42142,二十四; 四百二,1
42143,七百七十八; 五十四,0
42144,二百五十二; 六百二十五,1
42145,三百五十三; 二百,0
42146,九百十六; 百三十三,0
42147,三百五十四; 三百九十三,1
42148,三百十; 六百二,1
42149,九百五十四; 九百二十一,0
42150,六百八十; 八百六十五,1
42151,百十四; 二百七十九,1
42152,七十一; 八十一,1
42153,四十; 四百五十,1
42154,三百七十一; 二十五,0
42155,四百八十六; 三百十五,0
42156,七百七十九; 八十七,0
42157,六百六; 六百五十七,1
42158,九百六十三; 三百二十四,0
42159,八百五十八; 二百八十一,0
42160,八百十五; 三百三十七,0
42161,九百七十二; 五百六十七,0
42162,七十二; 四百九十,1
42163,六百七; 九百六十五,1
42164,八百十四; 七百三,0
42165,九百八十七; 三百七十七,0
42166,十五; 四百十五,1
42167,三百五十二; 四百六十三,1
42168,九百四十九; 四百十九,0
42169,三百八十三; 四百二十九,1
42170,九百六十七; 二百九十三,0
42171,五百七十一; 四百三十二,0
42172,百六十; 三百九十六,1
42173,五百二十六; 八百九,1
42174,三百七; 九百六十七,1
42175,二百三十九; 九十六,0
42176,四百三十二; 百七十六,0
42177,二十一; 九百三十九,1
42178,八百四十二; 五百七,0
42179,四百八; 三百七十八,0
42180,四百一; 百七十四,0
42181,四百五十七; 四百五十六,0
42182,六百四十四; 百七十九,0
42183,五百七十七; 百九十七,0
42184,三十三; 五百六十六,1
42185,五百八十九; 六百四十二,1
42186,三百六十九; 六百七十二,1
42187,百七十四; 四百,1
42188,五百二十八; 八百六十九,1
42189,八百五十七; 六百六十,0
42190,八百二十四; 七十四,0
42191,十九; 四百三十八,1
42192,五百四十五; 六百四十二,1
42193,五百六十五; 九十八,0
42194,三百六十二; 二百九十一,0
42195,七百四十二; 六百五十七,0
42196,六百六十一; 五十四,0
42197,四百九; 六百五十四,1
42198,二百九十六; 六百五,1
42199,百二十二; 二百六十一,1
42200,三百六十; 四十,0
42201,六百二十一; 九百五十五,1
42202,九百九十八; 七十一,0
42203,百十三; 二百九十五,1
42204,十九; 八百八十六,1
42205,八百三十九; 百十六,0
42206,二百五十七; 六百五十四,1
42207,五百六十三; 五百九十,1
42208,九百十七; 二百二十一,0
42209,七百三十; 二百五十八,0
42210,五十二; 四百八十六,1
42211,四百三十七; 九十三,0
42212,三百三十一; 百十七,0
42213,七百八十四; 七十二,0
42214,九百十九; 五百六十二,0
42215,四百五十六; 二百七十四,0
42216,百四十四; 五十八,0
42217,九百八; 五百十六,0
42218,六百五十九; 五百六十七,0
42219,七百二十一; 七百八十五,1
42220,七百四十八; 九百十九,1
42221,四百十八; 四十六,0
42222,八百六十六; 四百二十七,0
42223,百六十一; 五百十六,1
42224,二百九十四; 二百五十三,0
42225,四百四; 八百七十,1
42226,七百九十五; 四十三,0
42227,百九十九; 四百五十六,1
42228,八百三十三; 六百六十七,0
42229,四百五十三; 四百十,0
42230,八百十九; 二百五十五,0
42231,七百九十六; 二百九十九,0
42232,三百八十一; 八百三十二,1
42233,六; 六百三十四,1
42234,二百十二; 二百五十三,1
42235,五百九十四; 四百七,0
42236,二百六十六; 七百五十六,1
42237,五百七十九; 九百十二,1
42238,八百九十六; 八百七十一,0
42239,四百四十九; 七百七十八,1
42240,六百六十七; 二十六,0
42241,三百七十六; 三百十五,0
42242,六百三十九; 五百十二,0
42243,五百七; 八百九十一,1
42244,四百八十七; 三百三十九,0
42245,五百三; 四百六十八,0
42246,四百五十六; 三百八十,0
42247,九百三十五; 三,0
42248,三百四十三; 八百四十四,1
42249,六十一; 四百三十九,1
42250,七百六十六; 七百五十一,0
42251,三百四十; 七百八十五,1
42252,百二十一; 九百四,1
42253,三百七十; 百九十一,0
42254,二百七十四; 九十二,0
42255,八百七十六; 百一,0
42256,四百九; 六百四十八,1
42257,三百七十七; 二百二十七,0
42258,五百三十八; 五百九十四,1
42259,三百二; 百五十五,0
42260,三百四十七; 百三十五,0
42261,百四十九; 二十七,0
42262,三百三十九; 五百二十五,1
42263,三百四十二; 六百三,1
42264,三百五十三; 四百四十七,1
42265,七百九; 二百二十八,0
42266,百三十九; 八百四十三,1
42267,四百八十一; 五百六十一,1
42268,八百十二; 五百六十二,0
42269,八百八十九; 二百七十八,0
42270,八百四十五; 四百四十六,0
42271,七百九十; 四百八十七,0
42272,二百六十八; 百八十二,0
42273,二百七十八; 六百四十,1
42274,二百四十八; 百六十八,0
42275,九百八十二; 七百六,0
42276,二百一; 八百十四,1
42277,四百九十六; 九十三,0
42278,百六十; 六百三十四,1
42279,七百四十七; 二百三十六,0
42280,九百五十六; 四百七,0
42281,二百十六; 五十八,0
42282,三百八十一; 八百六,1
42283,三百十六; 八百三十六,1
42284,五百九十九; 三百三十五,0
42285,二百二十八; 八百七十一,1
42286,五百三; 九百五十,1
42287,二百二十; 二,0
42288,百四十; 九百九十三,1
42289,五百六十九; 二百二十六,0
42290,七百七十二; 九百十五,1
42291,九百三十八; 八百十五,0
42292,五百一; 四百八十三,0
42293,三百五十八; 七百五十八,1
42294,百三十二; 五百四十二,1
42295,二百十六; 二百三十一,1
42296,五百三十; 五十四,0
42297,二百五十三; 六百五十二,1
42298,七百四十; 九百五十八,1
42299,五百八; 五百九,1
42300,四百三十; 四十八,0
42301,九百三十六; 四百二十七,0
42302,九百二十四; 百四十四,0
42303,九百三十八; 八百四十五,0
42304,四百九十六; 三百八十四,0
42305,三百九十六; 九百七,1
42306,五百四十七; 三百四十八,0
42307,八百二十七; 二百三十四,0
42308,十三; 九百七十二,1
42309,五百六十四; 四百三十二,0
42310,百八十四; 五百六十七,1
42311,七百二十八; 三百八十四,0
42312,三十; 四百五十九,1
42313,八百七; 四百五十五,0
42314,六百九十六; 百五,0
42315,四百九十五; 三百四十五,0
42316,四百九十六; 百九十,0
42317,七百九十三; 八百四十一,1
42318,五百十七; 千,1
42319,二百五十一; 二百六十四,1
42320,六百十; 三百十四,0
42321,五百八十三; 五百十五,0
42322,九百五十七; 八百三,0
42323,六百二十三; 七百八十四,1
42324,三百三十九; 百八十七,0
42325,四百八; 二百六十五,0
42326,九百四十三; 七百十五,0
42327,六百十; 五百七十七,0
42328,五百三十四; 九百三十九,1
42329,六百九十二; 八百二十二,1
42330,八百二十; 百六十六,0
42331,四十五; 三百四十二,1
42332,四百六; 八百六十八,1
42333,六百九十; 五百二十七,0
42334,四百四十一; 二百三十四,0
42335,三; 六百二十六,1
42336,七百二十四; 五百五十二,0
42337,十; 七百八十一,1
42338,五百三十二; 六百八十二,1
42339,八百三十; 三百五十四,0
42340,六百三十; 三百十六,0
42341,六百三十四; 五百六十,0
42342,二百三; 三百六十三,1
42343,七百四十; 五百五十九,0
42344,四百九十一; 十九,0
42345,三百八十; 八百三十七,1
42346,九百四十四; 四百四十八,0
42347,四百四十九; 八百七十,1
42348,七百三十六; 二百,0
42349,百九十五; 九百二十四,1
42350,六百五十三; 七百七十二,1
42351,九百六十四; 二百三,0
42352,四十; 九百五十,1
42353,五; 三百五十八,1
42354,四百二十四; 百二十六,0
42355,六百七十六; 二百二十一,0
42356,六十九; 九十二,1
42357,三百七十二; 四百七十六,1
42358,二百八十一; 七百八十六,1
42359,三百二十三; 二十,0
42360,四百四十八; 三百五,0
42361,九百八; 八百四十六,0
42362,二百四十五; 四百三十一,1
42363,六百八十五; 八百五十六,1
42364,七百三十; 五百九十三,0
42365,三百十九; 五百,1
42366,三十七; 九百五十五,1
42367,二百七十二; 八百三十一,1
42368,二百八十九; 五百三十一,1
42369,五十四; 四百七十四,1
42370,二十; 五百十八,1
42371,七百三十; 七百八十四,1
42372,四百四十九; 二十九,0
42373,百二十五; 六百十六,1
42374,七百七十一; 五十二,0
42375,四百二十八; 二百,0
42376,九百八十七; 五十六,0
42377,八百二十二; 九百五,1
42378,百七十一; 六十六,0
42379,九百九十四; 五百五十二,0
42380,九百四十五; 五百四十八,0
42381,七百四十; 六百三十,0
42382,二百十一; 五百二十四,1
42383,六百二十五; 五百四十,0
42384,五百五十五; 百六十九,0
42385,九百八十八; 十三,0
42386,五十五; 八百九十,1
42387,二百八; 八百九十六,1
42388,五百九十五; 七百三十九,1
42389,六百九十八; 七百九十七,1
42390,五百十九; 八百五十二,1
42391,六百十三; 三百四十一,0
42392,八百六十一; 百四十五,0
42393,五百三十七; 五十,0
42394,六十二; 五百五十七,1
42395,九百二十一; 四十七,0
42396,二百三十五; 百六十一,0
42397,八百九十六; 六百四十三,0
42398,九百九十四; 七百七十二,0
42399,三百七十五; 三百五,0
42400,六百三十八; 三百八十六,0
42401,七百五十三; 三百十九,0
42402,九百八十四; 八十一,0
42403,六百九十二; 四百三十六,0
42404,七百三十五; 五百三十三,0
42405,十四; 四百三十四,1
42406,八百九十; 五百五十八,0
42407,三百三十九; 六百三十七,1
42408,百二十七; 百九十,1
42409,八百六十三; 九百九十,1
42410,三百五十四; 九百三十五,1
42411,六百四十; 七百三十五,1
42412,五百三; 七百六十四,1
42413,四百三十一; 七百三十一,1
42414,六百九十三; 九百二十四,1
42415,四百七十二; 四百三十,0
42416,百八; 百十九,1
42417,六百四十三; 百八十,0
42418,八百二十四; 九百二十九,1
42419,八百七十二; 六百三十六,0
42420,百八; 百五十六,1
42421,五百五十一; 三百三十,0
42422,六百八十三; 三百十九,0
42423,七百六十五; 八百三十一,1
42424,百二十五; 五百三十三,1
42425,四百二十一; 九百十三,1
42426,二百; 七百二十一,1
42427,九百六十一; 九百八十八,1
42428,三百七十三; 三百五十五,0
42429,二百二; 八十六,0
42430,八百六十九; 八百六十八,0
42431,七百八十六; 八百十二,1
42432,二百五十五; 九百四,1
42433,八百七十二; 七十五,0
42434,六百十六; 五百八十八,0
42435,三百五; 五百七十五,1
42436,八百十五; 百六,0
42437,八百七十二; 四百二十九,0
42438,二百六十一; 三百三十,1
42439,三百八十六; 二十五,0
42440,九百八十五; 四百四十六,0
42441,十五; 五十六,1
42442,二百四十五; 七十一,0
42443,三百八十六; 七百八,1
42444,五百六十八; 二百二十二,0
42445,八百七十; 百八十一,0
42446,九百七十一; 六百八十二,0
42447,七百七十三; 百四十九,0
42448,二百七十四; 三十一,0
42449,二百二十六; 七百三十一,1
42450,八百九十八; 六百九,0
42451,四百七十二; 四百二十七,0
42452,六百八; 八百五十,1
42453,六百二十四; 八百八十九,1
42454,二百二十三; 六百六十三,1
42455,七百六十一; 五百四十二,0
42456,九百四十五; 七百二,0
42457,五百一; 百十九,0
42458,二百十九; 三百八十二,1
42459,三十二; 七十三,1
42460,七百八十二; 二百七,0
42461,七百三十四; 六十八,0
42462,七百十; 六,0
